WT,pilH,pilG
0.4828987507987656,0.6350833110398105,0.1469821748129459
0.14046133805614916,0.6378772999956959,0.1492068547464008
0.40656481098300506,0.7696845177039866,0.11821260157682936
0.13015338889079392,0.3686416986846272,0.07764800054649337
0.1846414650137335,0.5720152384159843,0.45630497796137276
0.16122281884917322,0.545431811843177,0.10652110023324064
0.11095049554215326,0.29578921739644604,0.07854727464669947
0.4490993811971718,0.7525238297731937,0.013309357789148447
0.2938830118791282,0.26062809837961703,0.1478301865141666
0.23585696588407587,0.10770320035708311,0.23876673683796407
0.3457226849851656,0.7539602403293028,0.05534004150351116
0.25404025839554156,0.5733680024144516,0.015258912402150056
0.27538130740839195,0.6675472003028086,0.15993800167949032
0.07108784532329956,0.23165409994078232,0.006825843411975366
0.2936147955550566,0.7487069448444095,0.3529778371909421
0.8013300010918608,0.19266244117687065,0.01321439818144681
0.0782137629769263,0.4524897275297026,0.013553485167935326
0.10008407568682355,0.6582425368354362,0.1982447544219954
0.5737227591737085,0.6377859982816114,0.008872756174532287
0.1635139624628206,0.2249630815357717,0.08751701634848286
0.21235663459296192,0.11112661432376746,0.11734616371792699
0.2613633833316004,0.4622545320987953,0.07391957410922152
0.14744603022918534,0.6664591174479866,0.042385955221001935
0.22628512977279996,0.4677362876608626,0.14883842050876445
0.22584422170796575,0.6013243439845035,0.05166995491768638
0.13542228371502735,0.1577929084626299,0.2316741552437399
0.07806906627417877,0.14910779587208808,0.03636720967180813
0.16178392417483584,0.6053376918852593,0.020812398146042972
0.9224101526369537,0.6065440116865453,0.06453435188747353
0.635396249269408,0.7510640318969064,0.34397662353264735
0.5427644225757438,0.6961663601116853,0.10412041074389765
0.19161458783917393,0.4577221729971249,0.24982223376858384
0.11441123601911175,0.8907969506333818,0.3615093471419102
0.25063024766114095,0.9826587215974505,0.20079477378493954
0.14590449129983443,0.5077389555145146,0.13386529892515014
0.13546943137257828,0.79481112935813,0.1233226459567944
0.3675799076524995,0.23001205458070761,0.03640044032215396
0.31690219428279365,0.41946529772098434,0.34259421204622154
0.015341723997476221,0.08520626420254336,0.4709908418817169
0.11644369212024284,0.6233470357107659,0.23915728325734312
0.2374284777633213,0.11243547133139935,0.035271655352737886
0.13130364597521957,0.11869185247910352,0.22881940921302546
0.14925017615859268,0.09322293738202955,0.2993013263561265
0.21406286177532452,0.8991063835447018,0.16643653841287293
0.16490643314186665,0.560246903154277,0.20071405391668515
0.03303468282967477,0.5838789646515427,0.33282572325973925
0.1641620320615753,0.19346534496111134,0.013240836825055894
0.27696610659555143,0.31359271070424155,0.13587393163789444
0.44271945853455363,0.6834802961352258,0.018313377143190257
0.48365543953851287,0.20295369354996065,0.31261473582640137
0.216326511068987,0.8750646681467105,0.740104551815531
0.1751233402474492,0.6318522236849112,0.12445037820774939
0.2104931205759877,0.4480395905617837,0.0496303236294465
0.40689448812729584,0.591256033835321,0.030885640974338165
0.36757252692703307,0.5097959541728813,0.7737221007266428
0.1741914888997488,0.7896514576812974,0.12287326718279264
0.16160816663552613,0.3699516592171599,0.17063985087434663
0.36716261233951103,0.7503668737544653,0.26582192077826644
0.24246545111338544,0.665208767477385,0.013953718945329928
0.5309026728404883,0.9620145923511423,0.16832803124193424
0.3098351505572388,0.0897047074385462,0.2543226388447671
0.27681483836969445,0.4279697985056911,0.16846181552528575
0.13177606386720167,0.41019903290764276,0.22960574665115635
0.46511944079105066,0.2014797212434495,0.08112326087790894
0.2817413987393057,0.7435088157478216,0.15599187154832705
0.26348609291561814,0.2864208886570008,0.15345442204181228
0.11957093363559533,0.2367683604016778,0.022246358385647154
0.5006080963424308,0.5996851086666427,0.1459691803521344
0.671615988605308,0.4544718420910059,0.06272628253610457
0.0782831980497623,0.09877600552291385,0.07184556580194888
0.0800612835281816,0.5982848514433248,0.12168188711784905
0.1883893354346174,0.5332601348553193,0.1422288196484927
0.7150426506611862,0.6965967244673459,0.11159379462257302
0.33986872723431727,0.9608306241130439,0.042418399478771684
0.17082399358928022,0.271377139227001,0.25217417766592576
0.3213482028336168,0.2699586663788155,0.015793793467870767
0.14145371651343022,0.704269417483778,0.04830639938985871
0.13829543094610103,0.8187210804379427,0.4486866919329581
0.22849669541954395,0.9793831436074185,0.04362158754423487
0.41483341036970034,0.5232056324622613,0.11479190432209452
0.2667138792335978,0.33081510315661733,0.1626484100167226
0.12010808651714328,0.5276630534905036,0.07188003473766535
0.2933966391930547,0.4613454650590187,0.3343551958852563
0.0574698802985378,0.4733686869402169,0.07275385472853858
0.5105874919441958,0.8548709669320336,0.6075543332985704
0.3488575864482013,0.5634206918184669,0.31992781356018374
0.7465298581091435,0.3306838467492127,0.20390907068210637
0.33930116150203027,0.702084479563434,0.1390307304842876
0.10453172361416423,0.36289173052943713,0.6896095123355661
0.29725001914968596,0.44709766638786547,0.0732250642152558
0.1685935136048655,0.9141077468994729,0.2249136991520001
0.30844179799047644,0.029068871479014515,0.08924802574808918
0.18995142551708738,0.5893191667970213,0.32233254546781565
0.07363847912291258,0.2213607861044677,0.11222544597391929
0.3848170391867184,0.48741271621119353,0.056573948853410175
0.45385162346960356,0.6101923866104446,0.0969733390538732
0.23968711450993582,0.32918213926682965,0.029661061204498365
0.1275119162901026,0.515482241847318,0.1274034755675342
0.23721544104871523,0.8182488396183157,0.17859885044615245
0.07667188516485789,0.448219688211158,0.5503837129182765
0.19964010092162957,0.5150334283258896,0.1904166643637753
0.4484936006689074,0.3914470283126643,0.07145569119832162
0.23334891238017183,0.0568499141164222,0.12617162424199652
0.3655646741522061,0.1824055402884666,0.3449656288586667
0.24126306081976218,0.18929212045213623,0.1150652979270057
0.20865111549604623,0.19431129769441327,0.42017754446897704
0.24572018670704743,0.6998943862628155,0.0307745282871596
0.35780453392978817,0.026044307292809925,0.2545265192501156
0.4543407807561232,0.7536083055581014,0.20660421059493714
0.5939232392245686,0.41774592871740746,0.11235594879983742
0.4377010641682146,0.42142700257928467,0.22526348333933024
0.4452559399180378,0.6863536627692567,0.06781190197185522
0.4346489366148411,0.3678809865336816,0.08289671390681412
0.2859288763843547,0.49707526390733087,0.39774556625889174
0.31722162148758365,0.9898850905711137,0.1364317624477169
0.30672536249546584,0.2663684708515202,0.5316634851205032
0.06984294680951189,0.44696370917256956,0.11920607131523694
0.20904741561028475,0.2920735380357809,0.4087154353060363
0.6966858197569896,0.8475567426156364,0.37898392661547176
0.4036399288297462,0.33789854604335157,0.4149171210346279
0.15634606116625183,0.14960035079465064,0.06830449652804563
0.4325438782505925,0.7545195526612031,0.03739482105293881
0.4028085950467356,0.5917432257171921,0.2117539077775499
0.20695423126603618,0.5634773398636364,0.3278532332654893
0.8187098134287707,0.5479370048671329,0.2597830712033293
0.11945967174810894,0.41223733017904457,0.33511456667265854
0.06765350611166357,0.07436458179076794,0.11577227339145078
0.031403868849003,0.38193895362740427,0.13428414922894072
0.13676144640946697,0.5563440280679143,0.125383023804823
0.39759823215762335,0.6629384392525026,0.060753481076926664
0.23983537834445756,0.02339734639122124,0.07928547948325737
0.38689884306457123,0.24693710412211786,0.42158058319641084
0.5406691385532073,0.7298292063025076,0.2548064591288119
0.18859487012597098,0.924903873346318,0.08545303600504549
0.39334652404985615,0.6217981363425539,0.06083189707774043
0.23310484153443387,0.8122778327959455,0.14216600948142816
0.8891172535944551,0.6945595593410802,0.09355010719569254
0.21034900069164783,0.43772129718148134,0.30155805515321465
0.1340143128651021,0.49588464987175396,0.23216959424725345
0.3358354432583385,0.18880097828804798,0.0882467004724307
0.17225742850201645,0.363105271249585,0.1858142163272136
0.2617275975929876,0.60169834642386,0.08757806179768508
0.34037953217134437,0.48955131505307986,0.12321753693557085
0.3088659480132572,0.32890577475434624,0.4609595266322281
0.3906731315281611,0.41793285821624765,0.2126136386568862
0.36633655948240057,0.752911303756652,0.20750954958525977
0.10492826842611486,0.10044948764973342,0.12753650714651224
0.4104292888900211,0.16623635049447893,0.30460136343612093
0.2852571105866555,0.2807691437881997,0.2364546953679608
0.23231229011122537,0.5065310683132757,0.01933806921610265
0.3069104682607535,0.3331720195264356,0.2069725928208772
0.024209613532826385,0.5434041750457678,0.3622007696379448
0.16949129131724883,0.35888621327718595,0.09168715161323948
0.02038262290321308,0.5728910889632094,0.16549715649873825
0.1017993748917681,0.026625268696315728,0.15897598541916394
0.9083182936097512,0.3985126531839051,0.12021026540138723
0.4303091905990244,0.5252791921048675,0.24444068414442766
0.06433872822857642,0.431927954290871,0.27101744021267893
0.44523842560853993,0.23574495351934596,0.02566286940577238
0.4968208948883651,0.9912410319347745,0.10545724056702285
0.20021542436130887,0.19595400908572952,0.1079041784530025
0.22381012434768524,0.3235931208640699,0.18458355654390807
0.3535204735457566,0.33483879856286375,0.030775175908519005
0.2656626820131524,0.9144397093627602,0.2477194797259123
0.14873991333538714,0.5230967390684795,0.3812064893604925
0.30804520706970007,0.19956611945189298,0.08090186681421042
0.17117762039754839,0.6508920415364815,0.3346691381255184
0.437124363097551,0.4440519544436092,0.6905427732305265
0.20432673437120655,0.65412266752691,0.09570484935024084
0.03419393431811577,0.6826254642235761,0.08264456856250527
0.570445028245239,0.19549583148828323,0.18679522320153852
0.3969568472041339,0.7785572535587179,0.06233696479333718
0.12726923670238516,0.1318042381447806,0.034358977482803345
0.5515260965063702,0.8162574826028969,0.03480421471726584
0.7336033453417357,0.6391978298653199,0.09030381006136018
0.29573383410255843,0.16338282996542744,0.284220618683046
0.43845267224466955,0.5284887177732701,0.07099098459991673
0.24825464839688466,0.20423470845298608,0.09538628667288582
0.35638052655449953,0.2185727267418425,0.24522317690416284
0.3083629746725924,0.9802541677699913,0.2594182310031429
0.6471938640411639,0.3097634121295728,0.059424973047274045
0.2524935307387295,0.5376366008917679,0.24703345497415496
0.22489111805466494,0.0771812890032001,0.18812487796523095
0.0282240000209875,0.43223906542737867,0.32175462399723065
0.6660113618571945,0.5595797322294774,0.18161575354665882
0.3730988559624785,0.6805381317311541,0.6602864921362808
0.43475345364065665,0.6924617621451044,0.6002011691812956
0.11095986086809752,0.22596099902082242,0.7477621783859363
0.14642214440238696,0.7241868093227314,0.19504183582884874
0.34900027485213175,0.45113485345064885,0.09089488274655405
0.09626709853171166,0.4359944373881054,0.2873372607712074
0.550628792851096,0.9561107284173093,0.3008777229744584
0.20058440343939868,0.7931611829566354,0.24154305946050053
0.4042427137651266,0.6420222705170031,0.4117198357700051
0.4508405117716302,0.12455582847307287,0.08026192841330451
0.2440844766938419,0.4008701153311787,0.15124735649786505
0.1017718643041781,0.2699096900318693,0.3019540150726198
0.4063874203694105,0.36935566602003783,0.03792048963545074
0.16801494169593906,0.49354876040980933,0.30832352370439586
0.5354442480164214,0.4845742997349167,0.15710091079707436
0.4771670660402203,0.5768938018285947,0.18124083729148466
0.11482900119008284,0.9448888314279805,0.40460071825460997
0.5352300443715807,0.6027199023324291,0.3777745150239344
0.06267506231372788,0.4949793653394659,0.31864762770488864
0.1065354870708735,0.43060174275137486,0.49662038197966474
0.3500597175288316,0.44895881593271075,0.306806002447443
0.14592052666041042,0.7940660137282476,0.8363492736062774
0.32799815577265284,0.41817169707921287,0.15746835907230083
0.47121001740184765,0.5751511137701081,0.20853872021051514
0.15010711578956654,0.9583323104480477,0.41698039588462876
0.24195618774529284,0.6028563435923013,0.416916569059432
0.21098148903316724,0.14135204510855348,0.08071253728157686
0.23138185133088585,0.7189689000322785,0.898767697643549
0.614743161302855,0.4581606381603327,0.32491467667115637
0.17108308546985393,0.7932413688828377,0.46674581330627063
0.07004444741390778,0.9048168421491677,0.7650401097387186
0.5770863795723411,0.8147293779255438,0.12317470670370681
0.2800336860096476,0.7576408945122098,0.6055829301582816
0.12983429127039825,0.4557227074696315,0.30730890129392835
0.4350054893554969,0.8114268198859359,0.03428198039767735
0.33838545226433786,0.7531296017684006,0.11792217402034144
0.29869058164871554,0.7421772358847384,0.09932712640809063
0.14116213477021508,0.30770357144378635,0.2139816962832333
0.23267170010803168,0.14980881726167916,0.22193545606107073
0.03052994736923598,0.7888355061948209,0.6876755146211464
0.1802334880198297,0.6825096030658524,0.05304240190146208
0.14189974282697856,0.18773793604189837,0.0778076662688179
0.1675515483925017,0.45063280277117174,0.09221777707836878
0.3220991520657622,0.6358080265201164,0.061716503438639075
0.3126476420926054,0.6354550349834048,0.12579897584033012
0.49018505683351793,0.2935595436698563,0.12194402803173536
0.47849003723303435,0.6349776173627967,0.056715116273558505
0.5982479674484309,0.2581099808981143,0.3029271551869896
0.19564447516595518,0.8504754140711484,0.25807209515896484
0.07392625604044796,0.4171220505188204,0.09835312290270128
0.07812333710591327,0.25045858185625924,0.1256120777487072
0.4504792086477894,0.814964135187674,0.18161167413191368
0.4754618810710055,0.7196275510269525,0.1672870604586325
0.12463539428314446,0.25463451487415445,0.013562196916423781
0.6359682422327373,0.7676548245766027,0.0540873137629908
0.11027650221249242,0.549048657771356,0.40390235504802147
0.34491956901055704,0.2793241346143135,0.20516521660709872
0.2962058615990814,0.11508090053620063,0.21785844063794618
0.2718228492172464,0.027061998051572184,0.20083960162091247
0.5671114762451235,0.4348475422708497,0.06547819028312335
0.22638477496157422,0.66572263372816,0.13275863950225192
0.23186321638807872,0.4883154065507359,0.4611190188169862
0.07063692715275238,0.7674373093878585,0.21497041162059985
0.4702654299545647,0.46032432578354676,0.6065659462423103
0.12626013602054142,0.1839053321450352,0.1190441806400029
0.3945710956067404,0.8793872668398687,0.2134148923773999
0.30258605694274265,0.499327015593404,0.49470961649308476
0.5048801418673834,0.9355782635703151,0.06696723887951997
0.24670575752206056,0.46372828393063714,0.01869466381660207
0.2546534725851022,0.049072808396248065,0.07275260981568213
0.3245214384652232,0.7181924651325164,0.25861408662483226
0.077784947681199,0.12827406155178755,0.05136298910141366
0.0536579577133368,0.6562907848519653,0.02303810153327803
0.4175585189163897,0.5052349452071033,0.05237716699370583
0.18776570651108238,0.05689028542275834,0.033636240337962246
0.31864982175104395,0.30241064811469326,0.6888287885103537
0.035464912580966575,0.8695153149984165,0.6988518341116027
0.6958253994266107,0.41881091010711685,0.6193136366285596
0.29979208964786386,0.27792510993811925,0.11281420780954737
0.4171975182383419,0.34507534557698427,0.39910284493878473
0.6536460842880915,0.49868282989852336,0.3770061330859814
0.3463154342707755,0.26878488995581545,0.18121289412480196
0.3808108744981097,0.7164938566765077,0.20206829989579292
0.45464886944624444,0.8702566813630531,0.019549583550970306
0.6583748092587701,0.2281999092060778,0.14990493916683215
0.17167497019850914,0.299042121028831,0.2564903930662673
0.2419810118133236,0.9274123009913395,0.06738337070872473
0.2230082704478938,0.07986052984176624,0.12396081603257028
0.0766016948724101,0.9853915060082625,0.17380311636475818
0.2941279373495443,0.41594043342599973,0.14472630056374525
0.16417076252729682,0.43672302904299215,0.4754893161081483
0.5226068816843977,0.5718682806774145,0.2256124164033773
0.2363013716430469,0.4599058473783941,0.058929817089206485
0.0979959662561363,0.06873448142852334,0.2991769685348767
0.533267748818847,0.8923514369166169,0.1685927505398994
0.94255818626464,0.4395720204590505,0.12327981387282154
0.4372408306032699,0.0862851510974426,0.4330974652549978
0.0820917137181326,0.4246480526334276,0.26681544219153924
0.8557966674325419,0.07010460947778338,0.6562233445463679
0.18424744227942122,0.2329538690207225,0.2539774007873323
0.051700927431098796,0.5541734478681961,0.19988062378476762
0.15424336607179284,0.7520799608987239,0.0991265795824625
0.06620174507101227,0.5807720325684363,0.13230606361222708
0.1718079568411639,0.43776255294502464,0.1466407950653234
0.4232393053759964,0.5782393427486897,0.058641697175539534
0.09014545884766254,0.7620072596634037,0.05657332450731986
0.3088823812925224,0.5252198414248856,0.12997177909171853
0.18898741218312315,0.1113201738969516,0.1050414644842472
0.09569711814791078,0.6418795275242022,0.08975013243187982
0.19746534552214684,0.3410933545163329,0.0900784718811441
0.06609744189800523,0.7283398491219674,0.13566867352364628
0.16138792077997613,0.4697698771104072,0.128096025540128
0.04599551162095406,0.9813143863285883,0.15428472296042772
0.15838108077544066,0.6563187186853531,0.04887241416125349
0.18043463618938285,0.716461598164141,0.0998936875685966
0.19577515364798903,0.16108179582862017,0.04476313122728623
0.2537608801345819,0.44041504939025494,0.27742991385376314
0.10316459920831082,0.25863661516760594,0.28913209470369633
0.06918491898555439,0.4555929886294034,0.13484702178376046
0.10307066288583433,0.26743758968536124,0.40466186627811257
0.42175744660576725,0.48950780767934043,0.45450493768006833
0.1310620540786288,0.2871290382517891,0.02356716541593358
0.16588602933393606,0.20246683208303048,0.09388316281345055
0.20932631094617188,0.1915718487081663,0.22455415457859526
0.18126431221758507,0.6862057839971467,0.17263271992257917
0.5079977070070559,0.4593104450691064,0.3118512238872397
0.13202286330039736,0.6200150010270176,0.11444439251388501
0.29963034817786327,0.25833291611447523,0.08823569841367795
0.3593618029105785,0.5905207004317538,0.05292514179894919
0.10694163414061396,0.6341022077731275,0.24535238548269306
0.31687491470532697,0.5547419158976045,0.1769002595176619
0.5070969246915841,0.8438173261784895,0.1137259614815622
0.03239643627154555,0.11140252529930955,0.09643253817758465
0.44483891951387694,0.32179505382132084,0.2586397027910834
